position,task_id,system,batch,state,result_available,agent_executed,evaluator_executed,verify_status,run_validity,terminal_status,failure_category,incomplete_stage,incomplete_reason,run_id,attempt_ordinal,source,run_directory,started_at,start_time_source,finished_at,observed_seconds,e2e_seconds,agent_seconds,evaluator_seconds,orchestration_seconds,timeout,timeout_scope,normal_e2e_success,artifact_gate_status,benchmark_status,experiment_id,product_version,node_version,model_id,model_provider,thinking,reasoning_effort,temperature,agent_deadline_seconds,budget_tier,mcp_tool_count,model_proxy_transport,tool_calls,tool_failures,started_only_tool_calls,claim_done_seen,terminal_tool_counts,model_request_limit,model_request_limit_exceeded,model_requests_started,model_requests_completed,model_requests_failed,model_requests_successful_events,stream_requests,non_stream_requests,model_transport_errors,model_http_error_responses,model_provider_error_responses,model_error_type_counts,model_http_status_counts,connection_reused_true,connection_reused_false,connection_reused_unknown,token_input,token_output,token_total,cache_read_tokens,token_reliable,token_note,token_usage_reported_completed,token_usage_missing_completed,preprocess_status,running_status,evaluation_status,last_lifecycle_event,last_lifecycle_at,internal_nonstream_requests,internal_nonstream_requests_completed,internal_nonstream_token_input,internal_nonstream_token_output,internal_nonstream_token_total,internal_nonstream_usage_reported_completed,retained_requests_completed_excluding_internal_nonstream,retained_requests_excluding_internal_nonstream,retained_usage_missing_completed_excluding_internal_nonstream,retained_usage_reported_completed_excluding_internal_nonstream,token_excluding_internal_nonstream_input,token_excluding_internal_nonstream_note,token_excluding_internal_nonstream_output,token_excluding_internal_nonstream_reliable,token_excluding_internal_nonstream_total
71,notion-personal-website,dsh,toolathlon-dsh-108-node-undici-v1,incomplete,False,False,False,missing,missing,missing,infra_incomplete,preprocess,task preprocess command exited non-zero,dsh-108-071-notion-personal-website-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/notion-personal-website/dsh-108-071-notion-personal-website-a1,2026-08-21T08:28:03.584790+00:00,lifecycle_event,2026-08-21T08:30:12.928081+00:00,129.343291,,,,,,,False,,,,,,,,,,,,,,,,,,,{},,,,,,0,,,0,0,0,{},{},0,0,0,,,,,,,,,fail,,,cleanup.end,2026-08-21T08:30:12.928081+00:00,,,,,,,,,,,,,,,
71,notion-personal-website,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-108-071-notion-personal-website-a2,2,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/notion-personal-website/dsh-108-071-notion-personal-website-a2,2026-08-21T08:30:57.874496+00:00,run.json,2026-08-21T08:36:04.974073+00:00,307.099577,307.099577,274.18676710897125,11.331493534031324,21.581316356997434,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,2700,R2,79,node_fetch_undici,16,0,0,False,"{""notion-API-patch-block-children"":5,""notion-API-get-block-children"":3,""filesystem-list_allowed_directories"":1,""notion-API-post-search"":1,""filesystem-directory_tree"":1,""word-get_document_text"":1,""word-get_document_info"":1,""word-get_document_outline"":1,""notion-API-delete-a-block"":1,""bash"":1}",100,False,29,29,18,11,29,0,18,0,0,"{""ECONNRESET"":12,""UND_ERR_SOCKET"":6}","{""200"":16}",7,9,13,597128,15691,612819,541568,False,partial_or_missing_provider_usage,11,18,done,,pass,artifact_validation.end,2026-08-21T08:36:06.959060+00:00,0,0,,,,0,29,29,18,11,597128,partial_or_missing_retained_provider_usage,15691,False,612819
72,nvidia-market,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,no_pass,valid,max_steps,model_request_budget,,,dsh-108-072-nvidia-market-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/nvidia-market/dsh-108-072-nvidia-market-a1,2026-08-21T08:36:32.956471+00:00,run.json,2026-08-21T08:55:04.306999+00:00,1111.350528,1111.350528,1076.4311150800204,10.374152299016714,24.545260620962836,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,82,node_fetch_undici,58,2,1,False,"{""bash"":28,""excel-read_data_from_excel"":10,""yahoo-finance-get_stock_price_by_date"":8,""local-web_search"":2,""fetch-fetch_txt"":2,""filesystem-directory_tree"":1,""excel-get_workbook_metadata"":1,""filesystem-list_allowed_directories"":1,""todo_write"":1,""yahoo-finance-get_historical_stock_prices"":1,""yahoo-finance-get_stock_actions"":1,""fetch-fetch_json"":1,""fetch-fetch_html"":1}",100,True,100,100,60,40,100,0,60,0,0,"{""ECONNRESET"":35,""UND_ERR_SOCKET"":25}","{""200"":53}",23,30,47,4036868,43122,4079990,3959424,False,partial_or_missing_provider_usage,40,60,done,,fail,artifact_validation.end,2026-08-21T08:55:07.482170+00:00,0,0,,,,0,100,100,60,40,4036868,partial_or_missing_retained_provider_usage,43122,False,4079990
72,nvidia-market,dsh,toolathlon-dsh-new-key-recovery-48-v1,complete,True,True,True,no_pass,valid,max_steps,model_request_budget,,,dsh-newkey48-072-nvidia-market-a1,1,toolathlon-dsh-new-key-recovery-48-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-new-key-recovery-48-v1/runs/dsh/nvidia-market/dsh-newkey48-072-nvidia-market-a1,2026-08-26T10:38:00.084661+00:00,run.json,2026-08-26T11:27:57.443937+00:00,2997.359276,2997.359276,2959.122571068001,12.13000028199167,26.106704650007487,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,82,node_fetch_undici,117,10,0,False,"{""bash"":40,""local-python-execute"":35,""fetch-fetch_markdown"":15,""job_output"":6,""fetch-fetch_txt"":5,""excel-read_data_from_excel"":4,""write"":2,""filesystem-directory_tree"":1,""excel-get_workbook_metadata"":1,""yahoo-finance-get_holder_info"":1,""fetch-fetch_html"":1,""fetch-fetch_json"":1,""read"":1,""yahoo-finance-get_historical_stock_prices"":1,""yahoo-finance-get_stock_actions"":1,""yahoo-finance-get_financial_statement"":1,""job_list"":1}",100,True,100,100,0,100,100,0,0,0,0,{},"{""200"":100}",77,23,0,20621958,96466,20718424,20391040,True,all_completed_responses_reported,100,0,done,,fail,artifact_validation.end,2026-08-26T11:28:01.627349+00:00,0,0,,,,0,100,100,0,100,20621958,all_retained_completed_responses_reported,96466,True,20718424
72,nvidia-market,dsh,toolathlon-dsh-recovery-12-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-recovery12-072-nvidia-market-a1,1,toolathlon-dsh-recovery-12-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-recovery-12-v1/runs/dsh/nvidia-market/dsh-recovery12-072-nvidia-market-a1,2026-08-27T16:05:05.649752+00:00,run.json,2026-08-27T16:06:34.687165+00:00,89.037413,89.037413,61.7199821069953,7.748548945004586,19.56888194800011,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,82,node_fetch_undici,0,0,0,False,{},100,False,6,6,6,0,6,0,6,0,0,"{""ECONNRESET"":6}",{},0,0,6,,,,,False,partial_or_missing_provider_usage,0,6,done,,fail,artifact_validation.end,2026-08-27T16:06:35.604402+00:00,0,0,,,,0,6,6,6,0,,partial_or_missing_retained_provider_usage,,False,
73,nvidia-stock-analysis,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-108-073-nvidia-stock-analysis-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/nvidia-stock-analysis/dsh-108-073-nvidia-stock-analysis-a1,2026-08-21T08:55:33.820932+00:00,run.json,2026-08-21T08:57:54.041625+00:00,140.220693,140.220693,114.0490925119957,5.901958364993334,20.269642123010982,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,76,node_fetch_undici,12,0,0,False,"{""excel-read_data_from_excel"":3,""yahoo-finance-get_holder_info"":2,""filesystem-directory_tree"":1,""filesystem-list_allowed_directories"":1,""filesystem-read_multiple_files"":1,""excel-get_workbook_metadata"":1,""yahoo-finance-get_historical_stock_prices"":1,""yahoo-finance-get_stock_info"":1,""yahoo-finance-get_financial_statement"":1}",100,False,11,11,6,5,11,0,6,0,0,"{""ECONNRESET"":1,""UND_ERR_SOCKET"":5}","{""200"":8}",4,4,3,101030,2343,103373,79232,False,partial_or_missing_provider_usage,5,6,done,,fail,artifact_validation.end,2026-08-21T08:57:55.343213+00:00,0,0,,,,0,11,11,6,5,101030,partial_or_missing_retained_provider_usage,2343,False,103373
73,nvidia-stock-analysis,dsh,toolathlon-dsh-rerun-transport-incomplete-30-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-rerun30-073-nvidia-stock-analysis-a1,1,toolathlon-dsh-rerun-transport-incomplete-30-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-rerun-transport-incomplete-30-v1/runs/dsh/nvidia-stock-analysis/dsh-rerun30-073-nvidia-stock-analysis-a1,2026-08-23T09:41:40.579875+00:00,run.json,2026-08-23T09:55:41.484310+00:00,840.904435,840.904435,812.6742454030318,5.732101814006455,22.49808778296176,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,76,node_fetch_undici,55,0,0,False,"{""terminal-run_command"":29,""filesystem-read_file"":7,""filesystem-write_file"":4,""excel-read_data_from_excel"":3,""filesystem-read_multiple_files"":2,""yahoo-finance-get_holder_info"":2,""yahoo-finance-get_financial_statement"":2,""filesystem-directory_tree"":1,""excel-get_workbook_metadata"":1,""yahoo-finance-get_historical_stock_prices"":1,""yahoo-finance-get_stock_info"":1,""bash"":1,""terminal-show_security_rules"":1}",100,False,81,81,34,47,81,0,34,0,0,"{""ECONNRESET"":13,""UND_ERR_SOCKET"":21}","{""200"":61}",40,21,20,2954868,23643,2978511,2899840,False,partial_or_missing_provider_usage,47,34,done,,fail,artifact_validation.end,2026-08-23T09:55:43.971092+00:00,0,0,,,,0,81,81,34,47,2954868,partial_or_missing_retained_provider_usage,23643,False,2978511
73,nvidia-stock-analysis,dsh,toolathlon-dsh-rerun-transport-incomplete-18-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-rerun18-073-nvidia-stock-analysis-a1,1,toolathlon-dsh-rerun-transport-incomplete-18-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-rerun-transport-incomplete-18-v1/runs/dsh/nvidia-stock-analysis/dsh-rerun18-073-nvidia-stock-analysis-a1,2026-08-25T07:49:59.654871+00:00,run.json,2026-08-25T07:54:33.424176+00:00,273.769305,273.769305,248.8341799180198,4.558335100999102,20.376789980981073,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,76,node_fetch_undici,21,0,0,False,"{""yahoo-finance-get_stock_price_by_date"":5,""excel-read_data_from_excel"":3,""yahoo-finance-get_financial_statement"":3,""yahoo-finance-get_holder_info"":2,""yahoo-finance-get_historical_stock_prices"":2,""filesystem-list_allowed_directories"":1,""filesystem-directory_tree"":1,""filesystem-read_multiple_files"":1,""excel-get_workbook_metadata"":1,""bash"":1,""yahoo-finance-get_stock_info"":1}",100,False,24,24,17,7,24,0,17,0,0,"{""ECONNRESET"":8,""UND_ERR_SOCKET"":9}","{""200"":14}",5,9,10,186764,9086,195850,164864,False,partial_or_missing_provider_usage,7,17,done,,fail,artifact_validation.end,2026-08-25T07:54:34.905954+00:00,0,0,,,,0,24,24,17,7,186764,partial_or_missing_retained_provider_usage,9086,False,195850
73,nvidia-stock-analysis,dsh,toolathlon-dsh-new-key-recovery-48-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-newkey48-073-nvidia-stock-analysis-a1,1,toolathlon-dsh-new-key-recovery-48-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-new-key-recovery-48-v1/runs/dsh/nvidia-stock-analysis/dsh-newkey48-073-nvidia-stock-analysis-a1,2026-08-26T11:28:27.517932+00:00,run.json,2026-08-26T11:32:27.309857+00:00,239.791925,239.791925,211.80433891998837,7.241106280009262,20.746479800002362,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,76,node_fetch_undici,29,0,0,False,"{""excel-read_data_from_excel"":6,""yahoo-finance-get_financial_statement"":3,""excel-write_data_to_excel"":3,""excel-format_range"":3,""read"":2,""excel-get_workbook_metadata"":2,""todo_write"":2,""yahoo-finance-get_holder_info"":2,""filesystem-directory_tree"":1,""glob"":1,""yahoo-finance-get_historical_stock_prices"":1,""yahoo-finance-get_stock_info"":1,""bash"":1,""filesystem-get_file_info"":1}",100,False,14,14,0,14,14,0,0,0,0,{},"{""200"":14}",12,2,0,748800,19929,768729,684800,True,all_completed_responses_reported,14,0,done,,pass,artifact_validation.end,2026-08-26T11:32:28.995999+00:00,0,0,,,,0,14,14,0,14,748800,all_retained_completed_responses_reported,19929,True,768729
74,oil-price,dsh,toolathlon-dsh-108-node-undici-v1,incomplete,False,False,False,missing,missing,missing,infra_incomplete,preprocess,task preprocess command exited non-zero,dsh-108-074-oil-price-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/oil-price/dsh-108-074-oil-price-a1,2026-08-21T08:57:56.214104+00:00,lifecycle_event,2026-08-21T08:58:23.678776+00:00,27.464672,,,,,,,False,,,,,,,,,,,,,,,,,,,{},,,,,,0,,,0,0,0,{},{},0,0,0,,,,,,,,,fail,,,cleanup.end,2026-08-21T08:58:23.678776+00:00,,,,,,,,,,,,,,,
74,oil-price,dsh,toolathlon-dsh-108-node-undici-v1,incomplete,False,False,False,missing,missing,missing,infra_incomplete,preprocess,task preprocess command exited non-zero,dsh-108-074-oil-price-a2,2,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/oil-price/dsh-108-074-oil-price-a2,2026-08-21T08:58:24.745739+00:00,lifecycle_event,2026-08-21T09:00:36.554079+00:00,131.80834,,,,,,,False,,,,,,,,,,,,,,,,,,,{},,,,,,0,,,0,0,0,{},{},0,0,0,,,,,,,,,fail,,,cleanup.end,2026-08-21T09:00:36.554079+00:00,,,,,,,,,,,,,,,
74,oil-price,dsh,toolathlon-dsh-rerun-transport-incomplete-30-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-rerun30-074-oil-price-a1,1,toolathlon-dsh-rerun-transport-incomplete-30-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-rerun-transport-incomplete-30-v1/runs/dsh/oil-price/dsh-rerun30-074-oil-price-a1,2026-08-23T09:56:35.163645+00:00,run.json,2026-08-23T10:06:28.707462+00:00,593.543817,593.543817,532.6882239480037,38.448703984962776,22.40688906703349,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,45,node_fetch_undici,60,0,0,False,"{""yahoo-finance-get_stock_price_by_date"":31,""yahoo-finance-get_historical_stock_prices"":18,""notion-API-post-database-query"":2,""bash"":2,""local-python-execute"":2,""glob"":1,""notion-API-post-search"":1,""read"":1,""notion-API-get-block-children"":1,""notion-API-retrieve-a-database"":1}",100,False,50,50,24,26,50,0,24,0,0,"{""ECONNRESET"":11,""UND_ERR_SOCKET"":13}","{""200"":34}",19,15,16,1048932,26176,1075108,1011200,False,partial_or_missing_provider_usage,26,24,done,,fail,artifact_validation.end,2026-08-23T10:06:30.839736+00:00,0,0,,,,0,50,50,24,26,1048932,partial_or_missing_retained_provider_usage,26176,False,1075108
74,oil-price,dsh,toolathlon-dsh-rerun-transport-incomplete-18-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-rerun18-074-oil-price-a1,1,toolathlon-dsh-rerun-transport-incomplete-18-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-rerun-transport-incomplete-18-v1/runs/dsh/oil-price/dsh-rerun18-074-oil-price-a1,2026-08-25T07:55:20.754186+00:00,run.json,2026-08-25T08:03:04.012687+00:00,463.258501,463.258501,402.25338242200087,39.423644644994056,21.5814739330051,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,45,node_fetch_undici,25,0,0,False,"{""yahoo-finance-get_historical_stock_prices"":15,""bash"":2,""notion-API-post-search"":2,""notion-API-post-database-query"":2,""filesystem-list_allowed_directories"":1,""read"":1,""notion-API-get-self"":1,""notion-API-get-block-children"":1}",100,False,29,29,15,14,29,0,15,0,0,"{""ECONNRESET"":5,""UND_ERR_SOCKET"":10}","{""200"":23}",12,11,6,604520,8571,613091,541312,False,partial_or_missing_provider_usage,14,15,done,,fail,artifact_validation.end,2026-08-25T08:03:05.947723+00:00,0,0,,,,0,29,29,15,14,604520,partial_or_missing_retained_provider_usage,8571,False,613091
74,oil-price,dsh,toolathlon-dsh-new-key-recovery-48-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-newkey48-074-oil-price-a1,1,toolathlon-dsh-new-key-recovery-48-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-new-key-recovery-48-v1/runs/dsh/oil-price/dsh-newkey48-074-oil-price-a1,2026-08-26T11:33:14.775947+00:00,run.json,2026-08-26T11:39:43.357546+00:00,388.581599,388.581599,345.0894350960152,21.561501832009526,21.930662071975235,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,45,node_fetch_undici,37,0,0,False,"{""notion-API-post-page"":15,""yahoo-finance-get_historical_stock_prices"":5,""notion-API-post-database-query"":4,""bash"":2,""notion-API-post-search"":2,""todo_write"":2,""notion-API-patch-page"":2,""filesystem-list_allowed_directories"":1,""read"":1,""notion-API-get-self"":1,""notion-API-get-block-children"":1,""local-python-execute"":1}",100,False,17,17,0,17,17,0,0,0,0,{},"{""200"":17}",13,4,0,1157514,34242,1191756,1057920,True,all_completed_responses_reported,17,0,done,,pass,artifact_validation.end,2026-08-26T11:39:45.385878+00:00,0,0,,,,0,17,17,0,17,1157514,all_retained_completed_responses_reported,34242,True,1191756
75,paper-checker,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-108-075-paper-checker-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/paper-checker/dsh-108-075-paper-checker-a1,2026-08-21T09:01:00.611245+00:00,run.json,2026-08-21T09:04:29.750146+00:00,209.138901,209.138901,180.37801584694535,7.061904281028546,21.698980872026112,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,16,node_fetch_undici,14,0,0,False,"{""read"":11,""glob"":2,""filesystem-list_allowed_directories"":1}",100,False,12,12,6,6,12,0,6,0,0,"{""ECONNRESET"":1,""UND_ERR_SOCKET"":5}","{""200"":11}",6,5,1,159336,903,160239,117760,False,partial_or_missing_provider_usage,6,6,done,,fail,artifact_validation.end,2026-08-21T09:04:31.244434+00:00,0,0,,,,0,12,12,6,6,159336,partial_or_missing_retained_provider_usage,903,False,160239
75,paper-checker,dsh,toolathlon-dsh-rerun-transport-incomplete-30-v1,complete,True,True,True,no_pass,valid,completed,completed_but_no_pass,,,dsh-rerun30-075-paper-checker-a1,1,toolathlon-dsh-rerun-transport-incomplete-30-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-rerun-transport-incomplete-30-v1/runs/dsh/paper-checker/dsh-rerun30-075-paper-checker-a1,2026-08-23T10:06:56.236352+00:00,run.json,2026-08-23T10:12:44.878867+00:00,348.642515,348.642515,320.38781095598824,6.91458176902961,21.34012227498215,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,16,node_fetch_undici,36,0,0,False,"{""bash"":16,""read"":11,""edit"":7,""glob"":2}",100,False,42,42,23,19,42,0,23,0,0,"{""ECONNRESET"":13,""UND_ERR_SOCKET"":10}","{""200"":25}",16,9,17,1030624,16067,1046691,982656,False,partial_or_missing_provider_usage,19,23,done,,fail,artifact_validation.end,2026-08-23T10:12:46.511904+00:00,0,0,,,,0,42,42,23,19,1030624,partial_or_missing_retained_provider_usage,16067,False,1046691
75,paper-checker,dsh,toolathlon-dsh-new-key-recovery-48-v1,complete,True,True,True,no_pass,valid,completed,completed_but_no_pass,,,dsh-newkey48-075-paper-checker-a1,1,toolathlon-dsh-new-key-recovery-48-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-new-key-recovery-48-v1/runs/dsh/paper-checker/dsh-newkey48-075-paper-checker-a1,2026-08-26T11:40:09.436725+00:00,run.json,2026-08-26T11:43:57.719674+00:00,228.282949,228.282949,199.88578466899344,6.9260853129962925,21.471079018010272,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,16,node_fetch_undici,32,0,0,False,"{""edit"":12,""read"":10,""bash"":5,""local-python-execute"":2,""filesystem-list_allowed_directories"":1,""grep"":1,""local-claim_done"":1}",100,False,14,14,0,14,14,0,0,0,0,{},"{""200"":14}",13,1,0,611114,21739,632853,557696,True,all_completed_responses_reported,14,0,done,,fail,artifact_validation.end,2026-08-26T11:43:59.306094+00:00,0,0,,,,0,14,14,0,14,611114,all_retained_completed_responses_reported,21739,True,632853
76,payable-invoice-checker,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,no_pass,valid,completed,completed_but_no_pass,,,dsh-108-076-payable-invoice-checker-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/payable-invoice-checker/dsh-108-076-payable-invoice-checker-a1,2026-08-21T09:05:39.188613+00:00,run.json,2026-08-21T09:10:09.222956+00:00,270.034343,270.034343,228.95990726200398,20.055729478015564,21.018706259980434,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,61,node_fetch_undici,46,0,0,False,"{""pdf-tools-read_pdf_pages"":15,""snowflake-read_query"":5,""emails-send_email"":5,""snowflake-write_query"":4,""snowflake-describe_table"":3,""todo_write"":2,""emails-read_email"":2,""filesystem-list_allowed_directories"":1,""snowflake-list_databases"":1,""emails-check_connection"":1,""filesystem-directory_tree"":1,""snowflake-list_schemas"":1,""snowflake-list_tables"":1,""emails-get_folders"":1,""pdf-tools-get_pdf_info"":1,""emails-get_mailbox_stats"":1,""emails-get_emails"":1}",100,False,32,32,11,21,32,0,11,0,0,"{""ECONNRESET"":5,""UND_ERR_SOCKET"":6}","{""200"":23}",16,7,9,1232958,12536,1245494,1164416,False,partial_or_missing_provider_usage,21,11,done,,fail,artifact_validation.end,2026-08-21T09:10:11.158983+00:00,0,0,,,,0,32,32,11,21,1232958,partial_or_missing_retained_provider_usage,12536,False,1245494
76,payable-invoice-checker,dsh,toolathlon-dsh-new-key-recovery-48-v1,incomplete,False,False,False,missing,missing,missing,infra_incomplete,preprocess,task preprocess command exited non-zero,dsh-newkey48-076-payable-invoice-checker-a1,1,toolathlon-dsh-new-key-recovery-48-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-new-key-recovery-48-v1/runs/dsh/payable-invoice-checker/dsh-newkey48-076-payable-invoice-checker-a1,2026-08-26T11:44:00.116097+00:00,lifecycle_event,2026-08-26T11:45:03.004478+00:00,62.888381,,,,,,,False,,,,,,,,,,,,,,,,,,,{},,,,,,0,,,0,0,0,{},{},0,0,0,,,,,,,,,fail,,,cleanup.end,2026-08-26T11:45:03.004478+00:00,,,,,,,,,,,,,,,
76,payable-invoice-checker,dsh,toolathlon-dsh-new-key-recovery-48-v1,incomplete,False,False,False,missing,missing,missing,infra_incomplete,preprocess,task preprocess command exited non-zero,dsh-newkey48-076-payable-invoice-checker-a2,2,toolathlon-dsh-new-key-recovery-48-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-new-key-recovery-48-v1/runs/dsh/payable-invoice-checker/dsh-newkey48-076-payable-invoice-checker-a2,2026-08-26T11:45:03.757691+00:00,lifecycle_event,2026-08-26T11:45:55.021052+00:00,51.263361,,,,,,,False,,,,,,,,,,,,,,,,,,,{},,,,,,0,,,0,0,0,{},{},0,0,0,,,,,,,,,fail,,,cleanup.end,2026-08-26T11:45:55.021052+00:00,,,,,,,,,,,,,,,
76,payable-invoice-checker,dsh,toolathlon-dsh-incomplete-recovery-6-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-incomplete6-076-payable-invoice-checker-a1,1,toolathlon-dsh-incomplete-recovery-6-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-incomplete-recovery-6-v1/runs/dsh/payable-invoice-checker/dsh-incomplete6-076-payable-invoice-checker-a1,2026-08-27T06:12:08.747162+00:00,run.json,2026-08-27T06:16:41.372910+00:00,272.625748,272.625748,228.7552981839981,22.879500437993556,20.990949378008338,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,61,node_fetch_undici,47,0,0,False,"{""pdf-tools-read_pdf_pages"":15,""emails-send_email"":5,""emails-read_email"":5,""snowflake-read_query"":4,""snowflake-write_query"":4,""snowflake-describe_table"":3,""todo_write"":2,""filesystem-list_allowed_directories"":1,""snowflake-list_databases"":1,""emails-check_connection"":1,""filesystem-directory_tree"":1,""snowflake-list_schemas"":1,""snowflake-list_tables"":1,""emails-get_folders"":1,""pdf-tools-get_pdf_info"":1,""emails-get_emails"":1}",100,False,17,17,0,17,17,0,0,0,0,{},"{""200"":17}",16,1,0,951541,11611,963152,882944,True,all_completed_responses_reported,17,0,done,,pass,artifact_validation.end,2026-08-27T06:16:43.208269+00:00,0,0,,,,0,17,17,0,17,951541,all_retained_completed_responses_reported,11611,True,963152
